stop_I,lat,lon,"name,NumOfParking,NumOfParkedCars"
3734,49.9099068,-97.17077801,"Northbound McPhillips at Elgin,10,0"
3735,49.94027629,-97.08633791,"Eastbound Edison at Roch West,30,0"
3736,49.90546706,-97.17158662,"Southbound McPhillips at Notre Dame,10,0"
3737,49.91064528,-97.16288028,"Northbound Arlington at Logan,40,0"
3738,49.89326919,-97.15171888,"Eastbound Ellice at Colony,40,0"
3739,49.84891618,-97.1122483,"Northbound St Mary's at Hull,40,0"
3740,49.90882361,-97.16428661,"Northbound Arlington at Ross,40,0"
3741,49.9071885,-97.16554649,"Northbound Arlington at William,30,0"
3742,49.9106407,-97.16315903,"Southbound Arlington at Logan,20,0"
3743,49.90885455,-97.16453615,"Southbound Arlington at Ross,0,0"
3744,49.89767948,-97.19349273,"Westbound Sargent at Sanford,20,0"
3745,49.89764621,-97.19828419,"Eastbound Sargent at Milt Stegall,40,0"
3746,49.85920792,-97.31579818,"Southbound Dale at Honeybourne,40,0"
3747,49.90090743,-97.07076698,"Southbound Panet at Talbot,0,0"
3748,49.89734405,-97.18814415,"Eastbound Sargent at Valour,40,0"
3749,49.89757295,-97.19012685,"Westbound Sargent at Strathcona,0,0"
3750,49.89741548,-97.19041125,"Eastbound Sargent at Strathcona,10,0"
3751,49.89752114,-97.19372145,"Eastbound Sargent at Sanford,40,0"
3752,49.87045048,-97.1631255,"Northbound Stafford at Grosvenor,40,0"
3753,49.86972668,-97.1628607,"Southbound Stafford at Dorchester,20,0"
3754,49.89741252,-97.18505023,"Westbound Sargent at Clifton,40,0"
3755,49.89750107,-97.18783192,"Westbound Sargent at Valour,30,0"
3756,49.86798183,-97.16117342,"Northbound Stafford at Corydon,40,0"
3757,49.8665015,-97.16028333,"Southbound Stafford at Warsaw,0,0"
3758,49.86955802,-97.16243567,"Northbound Stafford at Dorchester,40,0"
3759,49.89503951,-97.0252451,"Northbound Plessis at Regent,40,0"
3760,49.87884712,-97.20932634,"Eastbound Portage at King Edward,20,0"
3761,49.85024404,-97.30744305,"Westbound Rannock at Charleswood,40,0"
3762,49.78668231,-97.16332296,"Westbound Kirkbridge at Ainsworth,40,0"
3763,49.85557554,-97.31158367,"Westbound Betsworth at Buckle,20,0"
3764,49.85517771,-97.30713156,"Northbound Charleswood at Betsworth,0,0"
3765,49.83930026,-97.16027286,"Eastbound McGillivray at Beaumont West,40,0"
3766,49.84755728,-97.1127603,"Southbound St Mary's at Fernwood,0,0"
3767,49.93958332,-97.07817023,"Northbound Rothesay at MacAulay,40,0"
3768,49.84999925,-97.30423812,"Eastbound Rannock at Berkley,0,0"
3769,49.8501204,-97.30452601,"Westbound Rannock at Berkley,10,0"
3770,49.88462224,-97.2286442,"Westbound Ness at Winchester,10,0"
3771,49.92486396,-97.08991609,"Northbound Watt at Dunrobin,0,0"
3772,49.89476569,-97.14013239,"Eastbound Portage at Fort,30,0"
3773,49.89348975,-97.14357888,"Eastbound Portage at Donald (MTS Centre),10,0"
3774,49.88551715,-97.14900791,"Eastbound Broadway at Osborne East (Legislature),40,0"
3775,49.88537891,-97.15048889,"Eastbound Broadway at Osborne,20,0"
3776,49.88684932,-97.14288696,"Eastbound Broadway at Carlton,20,0"
3777,49.88621073,-97.14569583,"Eastbound Broadway at Kennedy,0,0"
3778,49.88803346,-97.13764847,"Eastbound Broadway at Garry,10,0"
3779,49.88759644,-97.13955872,"Eastbound Broadway at Donald,0,0"
3780,49.90013499,-97.138408,"Eastbound James at Main,30,0"
3781,49.92348277,-97.09125248,"Southbound Watt at Kimberly,30,0"
3782,49.87865209,-97.21183908,"Eastbound Portage at Cavell,0,0"
3783,49.93796325,-97.13253248,"Westbound Jefferson at McGregor,40,0"
3784,49.93938582,-97.13150187,"Northbound McGregor at Perth,20,0"
3785,49.89616439,-97.1065618,"Westbound Provencher at La Fleche,20,0"
3786,49.89326663,-96.99797065,"Eastbound Pandora at Wabasha,10,0"
3787,49.89329238,-96.99270628,"Eastbound Pandora at Leola,40,0"
3788,49.94196346,-97.04198998,"Eastbound Ragsdill at Middlehurst,30,0"
3789,49.92205873,-97.09217253,"Northbound Watt at Chelsea,40,0"
3790,49.94347683,-97.12861166,"Southbound McGregor at Kingsbury,40,0"
3791,49.94204367,-97.04460709,"Eastbound Ragsdill at Strongberg,40,0"
3792,49.93966561,-97.13156073,"Southbound McGregor at Perth,0,0"
3793,49.94055825,-97.13057845,"Northbound McGregor at Hartford,10,0"
3794,49.94109581,-97.13044614,"Southbound McGregor at Belmont,30,0"
3795,49.92315063,-97.09129347,"Northbound Watt at Kimberly,20,0"
3796,49.86137099,-97.13981493,"Southbound Daly at Kylemore,0,0"
3797,49.92062891,-97.09328779,"Northbound Watt at Sydney,10,0"
3798,49.89326867,-97.00277436,"Eastbound Pandora at Day,40,0"
3799,49.94406337,-97.05182915,"Northbound Gateway at Ragsdill,10,0"
3800,49.92158272,-97.09276254,"Southbound Watt at Chelsea,10,0"
3801,49.86516399,-97.13460389,"Southbound Osborne at Morley,0,0"
3802,49.91285228,-97.09135187,"Northbound Gateway at Dallenlea,10,0"
3803,49.85864622,-97.06255797,"Eastbound Paterson at Penticton,30,0"
3804,49.91280363,-97.09167417,"Southbound Gateway at Dallenlea,40,0"
3805,49.89880486,-97.10686228,"Northbound Archibald at Mission,40,0"
3806,49.90920799,-97.02742431,"Westbound Devonshire at Dawnville,0,0"
3807,49.91134078,-97.09351485,"Southbound Gateway at Nottingham,10,0"
3808,49.90934101,-97.09607299,"Southbound Gateway at Chalmers,0,0"
3809,49.89371779,-96.97890365,"Southbound Redonda at Pandora,20,0"
3810,49.89331546,-96.97646982,"Eastbound Pandora at Redonda,0,0"
3811,49.89367278,-96.96811426,"Northbound Ravenhurst at Pandora,20,0"
3812,49.93862458,-97.0919921,"Northbound Henderson at Devon,30,0"
3813,49.93880743,-97.20642145,"Westbound Burrows at King Edward,40,0"
3814,49.9385957,-97.20610877,"Eastbound Burrows at King Edward,40,0"
3815,49.9384235,-97.2037041,"Eastbound Burrows at Albina,40,0"
3816,49.93397408,-97.17513448,"Eastbound Mountain at Bentall East,40,0"
3817,49.93842662,-97.20042883,"Eastbound Burrows at Avery,30,0"
3818,49.90545716,-96.97997289,"Eastbound McMeans at Redonda,40,0"
3819,49.90087005,-96.98051266,"Westbound Kildare at Redonda West,20,0"
3820,49.89627882,-96.97875487,"Northbound Redonda at Victoria,10,0"
3821,49.90558664,-96.9801764,"Westbound McMeans at Redonda,20,0"
3822,49.93609347,-97.16297175,"Southbound McPhillips at Huron,20,0"
3823,49.89591174,-96.98039941,"Eastbound Victoria at Brelade,40,0"
3824,49.89821477,-96.97989941,"Southbound Redonda at Murdoch MacKay,40,0"
3825,49.89617436,-96.97895418,"Southbound Redonda at Victoria,40,0"
3826,49.94236034,-97.11689122,"Eastbound Partridge at Aikins,10,0"
3827,49.93439832,-97.15422885,"Northbound Airlies at Bannerman,40,0"
3828,49.89602589,-96.98230236,"Westbound Victoria at Laurentia,0,0"
3829,49.89590442,-96.98255807,"Eastbound Victoria at Laurentia,0,0"
3830,49.93337818,-97.14948798,"Eastbound Atlantic at Sinclair,40,0"
3831,49.93537561,-97.15346684,"Northbound Airlies at Polson,10,0"
3832,49.93470362,-97.15363188,"Eastbound Atlantic at Airlies,20,0"
3833,49.93403137,-97.15152543,"Eastbound Atlantic at Sinclair West,40,0"
3834,49.96377611,-97.18958335,"Southbound Ritchie at Boundary,20,0"
3835,49.80511765,-97.10666977,"Eastbound Burland at Healy,0,0"
3836,49.94085231,-97.21651988,"Eastbound Burrows at Garden Grove,30,0"
3837,49.96064655,-97.18560144,"Eastbound Jefferson at Dunham,20,0"
3838,49.92812183,-97.11803144,"Eastbound Rosh Pina Access Road at Rosh Pina,40,0"
3839,49.92690595,-97.11572402,"Westbound Matheson at St. Cross,30,0"
3840,49.96105074,-97.18958799,"Southbound Ritchie at Jefferson,10,0"
3841,49.96554489,-97.18937754,"Northbound Ritchie at Prelest,10,0"
3842,49.92586188,-97.11292234,"Eastbound Matheson at Scotia,20,0"
3843,49.92673357,-97.11563321,"Eastbound Matheson at St. Cross,20,0"
3844,49.86397761,-97.20463013,"Eastbound Corydon at Carpathia,20,0"
3845,49.8480045,-97.07763175,"Westbound Willowlake at Lakewood,10,0"
3846,49.93694706,-97.19263777,"Northbound Dorset at Tyndall,10,0"
3847,49.9379998,-97.19208272,"Southbound Dorset at Burrows,0,0"
3848,49.85412081,-97.11203158,"Southbound St Mary's at Glenlawn,10,0"
3849,49.91748648,-97.09692235,"Westbound Munroe at Golspie,0,0"
3850,49.91731591,-97.09694299,"Eastbound Munroe at Golspie,40,0"
3851,49.94913701,-97.08202775,"Northbound Henderson at Douglas,0,0"
3852,49.84468065,-97.07140674,"Westbound Beaverhill at Collingwood,40,0"
3853,49.84450981,-97.07087105,"Eastbound Beaverhill at Collingwood,0,0"
3854,49.91373321,-97.01746085,"Westbound North Meadow at Fireside,40,0"
3855,49.91376598,-97.02042658,"Westbound North Meadow at Brookshire,40,0"
3856,49.91459401,-97.11475526,"Southbound Henderson at Johnson,30,0"
3857,49.84426858,-97.065581,"Eastbound Beaverhill at Baywater,10,0"
3858,49.8506548,-97.04895193,"Eastbound East Mint at Lagimodiere,30,0"
3859,49.8508703,-97.04892934,"Westbound East Mint at Lagimodiere,40,0"
3860,49.91116201,-97.02543629,"Southbound Plessis at Spring Meadow,0,0"
3861,49.9137786,-97.02379711,"Westbound North Meadow at Long Point,20,0"
3862,49.87668737,-97.24094665,"Westbound Portage at Conway,40,0"
3863,49.87639677,-97.24372706,"Westbound Portage at Mount Royal East,40,0"
3864,49.87732273,-97.23541158,"Westbound Portage at Woodlawn (Deer Lodge Centre),20,0"
3865,49.87706124,-97.23773167,"Westbound Portage at Sharp,20,0"
3866,49.87741364,-97.23075926,"Westbound Portage at Overdale (Assiniboine Park),0,0"
3867,49.87734053,-97.23362927,"Westbound Portage at Belvidere,0,0"
3868,49.87864227,-97.22523005,"Westbound Portage at Albany,0,0"
3869,49.84368825,-97.07663456,"Westbound Beaverhill at St. Hilaire,10,0"
3870,49.86077706,-97.06518608,"Northbound Westmount at Lachine,30,0"
3871,49.85418853,-97.12449468,"Southbound Kingston Ramp to Dunkirk at Kingston Row Terminal,30,0"
3872,49.94256264,-97.04710889,"Eastbound Ragsdill at Clearview,40,0"
3873,49.87622451,-97.24541749,"Westbound Portage at Mount Royal,30,0"
3874,49.85914887,-97.06518155,"Northbound Westmount at Maywood,40,0"
3875,49.93134932,-97.06822776,"Southbound Gateway at Furniture Park,30,0"
3876,49.9024443,-97.01221375,"Southbound Madeline at Ralph,30,0"
3877,49.80592205,-97.10470645,"Westbound Burland at Paddington,10,0"
3878,49.90406701,-96.96838782,"Westbound McMeans at Corliss North,20,0"
3879,49.80648046,-97.10036205,"Eastbound Burland at Southfields,0,0"
3880,49.85876945,-97.06347137,"Westbound Paterson at Lomond,10,0"
3881,49.80200085,-97.11300363,"Eastbound Burland at Aldgate,10,0"
3882,49.90670733,-97.11266719,"Southbound Stadacona at Nairn,10,0"
3883,49.80637731,-97.10229805,"Westbound Burland at Chancery,20,0"
3884,49.80659892,-97.10045471,"Westbound Burland at Brixton,40,0"
3885,49.86678684,-97.30383123,"Eastbound Assiniboine at Maureen,10,0"
3886,49.82174766,-97.13367438,"Eastbound Riel at Twin Pine,40,0"
3887,49.84178414,-97.07248174,"Northbound Lakewood at Bishop Grandin North,0,0"
3888,49.92246188,-97.04463326,"Westbound Grassie at Pearn,20,0"
3889,49.93510451,-97.08799215,"Westbound McLeod at Roch,0,0"
3890,49.93479936,-97.0874886,"Eastbound McLeod at Roch,20,0"
3891,49.93621942,-97.09178051,"Eastbound McLeod at Brazier,0,0"
3892,49.93615516,-97.09115591,"Westbound McLeod at Brazier,20,0"
3893,49.91434246,-97.1142218,"Westbound Johnson at Henderson,30,0"
3894,49.93691238,-97.09343945,"Westbound McLeod at Henderson,30,0"
3895,49.9133581,-97.11122352,"Westbound Johnson at Brazier,20,0"
3896,49.91329186,-97.11157435,"Eastbound Johnson at Brazier,30,0"
3897,49.89497442,-97.1113566,"Westbound Provencher at Sprague,20,0"
3898,49.84995613,-97.194911,"Westbound Taylor at Lindsay,0,0"
3899,49.93345566,-97.08347263,"Eastbound McLeod at Rothesay,40,0"
3900,49.93341993,-97.08294449,"Westbound McLeod at Rothesay,30,0"
3901,49.83440916,-97.0909932,"Southbound St Anne's at Meadowood,40,0"
3902,49.80626761,-97.10219115,"Eastbound Burland at Westbourne,40,0"
3903,49.91923884,-97.03914928,"Northbound McLellan at Concordia,20,0"
3904,49.85288337,-97.11171809,"Northbound St Mary's at Fermor,20,0"
3905,49.80596664,-97.11183481,"Eastbound Warde at St. Mary's East,30,0"
3906,49.88281032,-97.08219373,"Northbound Panet at Dawson,10,0"
3907,49.89247943,-97.09741893,"Northbound Dawson at Plinguet,10,0"
3908,49.9218992,-97.12758044,"Southbound Main at Church,30,0"
3909,49.92401255,-97.12643967,"Eastbound Cathedral at Main West,10,0"
3910,49.92411682,-97.1262127,"Southbound Main at Cathedral,20,0"
3911,49.92124743,-97.11789512,"Eastbound Cathedral at Scotia,10,0"
3912,49.88559502,-97.08740147,"Southbound Dawson at Dugald,0,0"
3913,49.88940632,-97.09269464,"Southbound Dawson at Messier,40,0"
3914,49.89223466,-97.09730324,"Southbound Dawson at Plinguet,20,0"
3915,49.89336776,-97.10057258,"Eastbound Plinguet at Dawson,40,0"
3916,49.8888938,-97.09161495,"Northbound Dawson at Messier,10,0"
3917,49.80729316,-97.10823889,"Westbound Warde at Paddington,20,0"
3918,49.88409067,-97.08509431,"Northbound Dawson at Panet,10,0"
3919,49.85468442,-97.11184266,"Northbound St Mary's at Kingswood,30,0"
3920,49.89176555,-97.11205274,"Northbound Des Meurons at De La Cathedrale,20,0"
3921,49.86200178,-97.15675292,"Eastbound Grant at Stafford,0,0"
3922,49.82196925,-97.13737806,"Northbound River at Avalon,40,0"
3923,49.92051391,-97.04167494,"Northbound McLellan at Rutledge,20,0"
3924,49.8615317,-97.15830143,"Eastbound Grant at Harrow,10,0"
3925,49.8456275,-97.11301629,"Southbound St Mary's at Norberry,20,0"
3926,49.91106316,-97.18998405,"Eastbound Dublin at Notre Dame,10,0"
3927,49.86405653,-97.13788885,"Westbound Morley at Nassau,30,0"
3928,49.92401323,-97.20309732,"Eastbound Logan at Ada,10,0"
3929,49.81388368,-97.10750927,"Northbound Paddington at Britannica,40,0"
3930,49.8652256,-97.13396139,"Eastbound Morley at Osborne,20,0"
3931,49.92355433,-97.15334734,"Southbound Arlington at Aberdeen,0,0"
3932,49.86308699,-97.14080658,"Westbound Morley at Daly,20,0"
3933,49.87171617,-97.09343341,"Northbound Archibald at Elizabeth,30,0"
3934,49.87091646,-97.09239326,"Eastbound Elizabeth at Archibald,0,0"
3935,49.86944854,-97.08792804,"Southbound Drake at Argonne,40,0"
3936,49.84765744,-97.11780601,"Northbound Dunkirk at Fermor,0,0"
3937,49.86807367,-97.08746742,"Southbound Drake at Agate,0,0"
3938,49.86792547,-97.08720886,"Northbound Drake at Almond,20,0"
3939,49.86376659,-97.13831746,"Eastbound Morley at Nassau,0,0"
3940,49.86629799,-97.08670258,"Southbound Drake at Autumnwood,20,0"
3941,49.89457908,-97.21513526,"Eastbound Ellice at Roseberry,10,0"
3942,49.91088325,-97.10509396,"Northbound Levis at Johnson,10,0"
3943,49.87419658,-97.09493634,"Southbound Archibald at Guilbault South,40,0"
3944,49.87429203,-97.09472381,"Northbound Archibald at Guilbault South,40,0"
3945,49.84999087,-97.12024725,"Northbound Dunkirk at Fermor,20,0"
3946,49.82805626,-97.07348639,"Southbound Shorehill at Waldport,30,0"
3947,49.82946191,-97.07525217,"Southbound Shorehill at River Valley,20,0"
3948,49.82645629,-97.071937,"Northbound Shorehill at Demetrioff,20,0"
3949,49.86531796,-97.13411091,"Westbound Morley at Osborne,40,0"
3950,49.82944853,-97.0749885,"Northbound Shorehill at River Valley,30,0"
3951,49.82800622,-97.07318246,"Northbound Shorehill at Waldport,40,0"
3952,49.92504724,-97.15220352,"Southbound Arlington at Boyd,40,0"
3953,49.86608977,-97.1317711,"Westbound Morley at Hay,0,0"
3954,49.85777165,-97.28475157,"Eastbound Dieppe at Dieppe Loop,20,0"
3955,49.91315584,-97.07005534,"Northbound Louelda at Simpson,20,0"
3956,49.86256975,-97.06050855,"Southbound Lagimodiere at Cottonwood,30,0"
3957,49.91019015,-97.09957746,"Eastbound Chalmers at Elmwood School,40,0"
3958,49.87839944,-97.22288656,"Eastbound Portage at Amherst,0,0"
3959,49.83435895,-97.17656457,"Eastbound Buffalo at Beaver,0,0"
3960,49.83370637,-97.17853605,"Eastbound Buffalo at Waverley,40,0"
3961,49.84277182,-97.17329929,"Southbound Fennell at Willson,0,0"
3962,49.90086172,-96.96412176,"Southbound Alex Taylor at Kildare,10,0"
3963,49.84135515,-97.17701072,"Northbound Otter at Willson,10,0"
3964,49.83920531,-97.17529741,"Northbound Otter at Seel,30,0"
3965,49.83746503,-97.1738887,"Northbound Otter at Buffalo,30,0"
3966,49.83549386,-97.17323978,"Eastbound Buffalo at Otter,10,0"
3967,49.89330854,-96.98897395,"Eastbound Pandora at Wayoata,30,0"
3968,49.82165542,-97.08291688,"Westbound Southglen at Sauve,0,0"
3969,49.88926111,-97.14857231,"Southbound Vaughan at St. Mary,20,0"
3970,49.88765684,-97.19623372,"Northbound Empress at Maroons,40,0"
3971,49.86676962,-97.12930953,"Eastbound Morley at Casey,10,0"
3972,49.8911015,-97.152289,"Northbound Balmoral at Balmoral Station (DT Spirit 3),20,0"
3973,49.8624138,-97.05979121,"Northbound Lagimodiere at Cottonwood,10,0"
3974,49.89138872,-97.15225019,"Northbound Balmoral at Balmoral Station (46),0,0"
3975,49.89150536,-97.15223181,"Northbound Balmoral at Balmoral Station (162,0,0"
3976,49.89648877,-97.1460538,"Northbound Hargrave at Cumberland,0,0"
3977,49.87831903,-97.22585436,"Eastbound Portage at Albany,20,0"
3978,49.94619759,-97.08594991,"Eastbound Whellams at Henderson,0,0"
3979,49.89696891,-97.00244055,"Northbound Day at Yale,10,0"
3980,49.82805884,-97.13625422,"Northbound River at Kilmarnock South,30,0"
3981,49.79646245,-97.16915058,"Westbound Lee at Keslar,10,0"
3982,49.79754827,-97.16557996,"Eastbound Lee at Raphael,0,0"
3983,49.79501949,-97.16948291,"Northbound Keslar at Wayfield,20,0"
3984,49.79640455,-97.16890264,"Eastbound Lee at Keslar,40,0"
3985,49.7917028,-97.16680124,"Northbound Keslar at Bairdmore,20,0"
3986,49.79481228,-97.16946293,"Southbound Keslar at Wayfield,10,0"
3987,49.80374145,-97.21416984,"Westbound Scurfield at Vineland,0,0"
3988,49.79155041,-97.16683478,"Southbound Keslar at Bairdmore,30,0"
3989,49.82266884,-97.19111619,"Eastbound Falcon Ridge at Castle Ridge,20,0"
3990,49.82435525,-97.18736873,"Northbound Linden Ridge at Falcon Ridge,0,0"
3991,49.88182214,-97.07847432,"Eastbound Marion at Turenne,0,0"
3992,49.80394503,-97.21512132,"Eastbound Scurfield at Georgetown,30,0"
3993,49.83496529,-97.1283398,"Southbound River at Moore,0,0"
3994,49.83176633,-97.19825828,"Northbound Lindenwood at Deer Run,0,0"
3995,49.83180532,-97.19845152,"Southbound Lindenwood at Deer Run,20,0"
3996,49.85827966,-97.27958554,"Westbound Roblin at Buckingham,30,0"
3997,49.85892746,-97.27778156,"Westbound Roblin at Grant,20,0"
3998,49.85836397,-97.27799639,"Eastbound Roblin at Grant,30,0"
3999,49.85782906,-97.2831634,"Westbound Roblin at Dieppe,10,0"
4000,49.85809468,-97.28469839,"Westbound Roblin at Harstone,20,0"
4001,49.85777175,-97.28112015,"Eastbound Roblin at Buckingham,30,0"
4002,49.8575636,-97.2828528,"Eastbound Roblin at Dieppe,0,0"
4003,49.86106287,-97.13129712,"Southbound Osborne at Ashland,30,0"
4004,49.85787994,-97.28477556,"Eastbound Roblin at Harstone,10,0"
4005,49.8315695,-97.1291662,"Southbound River at Parkville,0,0"
4006,49.89807617,-97.06443248,"Southbound Stapon at Regent North,0,0"
4007,49.86346411,-97.19129056,"Eastbound Corydon at Campbell,0,0"
4008,49.86377246,-97.19375597,"Westbound Corydon at Lindsay,10,0"
4009,49.86356126,-97.19405606,"Eastbound Corydon at Lindsay,40,0"
4010,49.86392479,-97.19775791,"Westbound Corydon at Lanark,40,0"
4011,49.86372603,-97.19828017,"Eastbound Corydon at Lanark,20,0"
4012,49.86405783,-97.20110656,"Westbound Corydon at Centennial,10,0"
4013,49.86385561,-97.2014063,"Eastbound Corydon at Centennial,0,0"
4014,49.86411972,-97.20277411,"Westbound Corydon at Lockwood,40,0"
4015,49.863919,-97.20317119,"Eastbound Corydon at Lockwood,30,0"
4016,49.81502994,-97.21065434,"Southbound Scurfield at Leander,30,0"
4017,49.85953427,-97.05436868,"Westbound Paterson at Lagimodiere,10,0"
4018,49.90356332,-97.03084386,"Southbound Kildonan Meadow at Woodside,30,0"
4019,49.83149489,-97.12900221,"Northbound River at Parkville,40,0"
4020,49.89059073,-97.02546847,"Southbound Plessis at Kernaghan,20,0"
4021,49.93103672,-97.14762681,"Southbound Arlington at Cathedral,10,0"
4022,49.89097837,-97.13339992,"Westbound York at Israel Asper,0,0"
4023,49.8915863,-97.13261068,"Southbound Israel Asper at William Stephenson,10,0"
4024,49.83256925,-97.07657508,"Northbound Shorehill at John Bruce,0,0"
4025,49.93383316,-97.06722262,"Westbound Edison at Ian,30,0"
4026,49.84855581,-97.11884226,"Southbound Dunkirk at Fermor,10,0"
4027,49.89088264,-97.13304161,"Eastbound York at Israel Asper,30,0"
4028,49.95245302,-97.05487827,"Westbound Headmaster at Keith Black,30,0"
4029,49.82990505,-97.13192812,"Southbound River at Falconer,0,0"
4030,49.88061801,-97.03886308,"Northbound Paquin at De Baets South,40,0"
4031,49.81815216,-97.08049731,"Southbound St Anne's at Warde,10,0"
4032,49.85744978,-97.10547375,"Northbound St Anne's at Crystal,30,0"
4033,49.90657445,-97.02069317,"Eastbound Sanford Fleming at Meadow Gate East,30,0"
4034,49.8953396,-97.02807347,"Westbound Regent at Chrislind,20,0"
4035,49.9031874,-97.09546573,"Westbound Nairn at Grey,40,0"
4036,49.88344993,-97.20509112,"Eastbound Ness at Kensington,20,0"
4037,49.80354907,-97.17075949,"Southbound Chancellor at Greensboro,0,0"
4038,49.80584652,-97.17156241,"Southbound Chancellor at Quincy,20,0"
4039,49.93470871,-97.07010019,"Eastbound Edison at De Graff,0,0"
4040,49.82912379,-97.11979096,"Westbound Bishop Grandin at Glen Meadow,0,0"
4041,49.80339491,-97.16556745,"Westbound Markham at Chancellor West,10,0"
4042,49.80331193,-97.16771087,"Northbound Chancellor at Augusta,40,0"
4043,49.80318454,-97.1676184,"Southbound Chancellor at Augusta,0,0"
4044,49.80354314,-97.17038447,"Northbound Chancellor at Greensboro,20,0"
4045,49.85956578,-97.05410305,"Eastbound Paterson at Lagimodiere,0,0"
4046,49.85005094,-97.19003849,"Eastbound Taylor at Brock,0,0"
4047,49.850594,-97.18450924,"Eastbound Taylor at Ash,0,0"
4048,49.80353544,-97.16535366,"Eastbound Markham at Chancellor West,0,0"
4049,49.83873659,-97.11628875,"Southbound Dunkirk at Moore,20,0"
4050,49.85569877,-97.10401179,"Northbound St Anne's at Fermor,0,0"
4051,49.9078593,-97.03115639,"Southbound Kildonan Meadow at Stoney Lake,40,0"
4052,49.83017611,-97.13088865,"Northbound River at Falconer,40,0"
4053,49.90441165,-97.15608395,"Westbound William at Sherbrook (HSC),40,0"
4054,49.93705272,-97.09376839,"Southbound Henderson at Rowandale,10,0"
4055,49.8195214,-97.08604593,"Westbound Southglen at Sundial,0,0"
4056,49.93481472,-97.06998447,"Westbound Edison at De Graff,0,0"
4057,49.85939794,-97.05696221,"Eastbound Paterson at Lochmoor,10,0"
4058,49.89977576,-97.15812674,"Northbound Sherbrook at Cumberland,30,0"
4059,49.93025644,-97.10167271,"Southbound Henderson at Hazel Dell,20,0"
4060,49.86663575,-97.13550741,"Northbound Osborne at Hethrington,10,0"
4061,49.86818502,-97.13675592,"Northbound Osborne at Brandon,40,0"
4062,49.86331874,-97.13285207,"Northbound Osborne at Maplewood,0,0"
4063,49.86508647,-97.13425898,"Northbound Osborne at Morley,20,0"
4064,49.87512825,-97.14229276,"Northbound Osborne at Osborne Junction,30,0"
4065,49.87466012,-97.14226897,"Southbound Osborne at Osborne Junction,40,0"
4066,49.86910549,-97.13749985,"Northbound Osborne at Glasgow,20,0"
4067,49.87193948,-97.13977076,"Northbound Osborne at Mulvey,30,0"
4068,49.89411059,-97.21742216,"Northbound Ferry at Ellice,20,0"
4069,49.89698233,-97.13925344,"Eastbound McDermot at Main,40,0"
4070,49.87456972,-97.14280134,"Southbound Pembina at Osborne Junction,30,0"
4071,49.87445135,-97.14215172,"Northbound Pembina at Osborne,30,0"
4072,49.8879542,-97.28202518,"Eastbound Ness at Pebblewood,20,0"
4073,49.88808688,-97.28551494,"Eastbound Ness at Kirby,40,0"
4074,49.88802222,-97.28844088,"Eastbound Ness at School,0,0"
4075,49.88808541,-97.29150152,"Eastbound Ness at Vimy,30,0"
4076,49.93577105,-97.07231541,"Westbound Edison at Broad,30,0"
4077,49.89924643,-97.06341085,"Northbound Stapon at Reenders South,10,0"
4078,49.85930653,-97.05741113,"Westbound Paterson at Lochmoor,20,0"
4079,49.88532955,-97.04300179,"Northbound Beghin at Dugald South,20,0"
4080,49.86817768,-97.16161131,"Southbound Stafford at Corydon,20,0"
4081,49.90546518,-97.002201,"Westbound McMeans at Day,10,0"
4082,49.92786517,-97.10395428,"Southbound Henderson at Kimberly,10,0"
4083,49.77148388,-97.15731422,"Eastbound Grandmont at Pembina,40,0"
4084,49.84464514,-97.13677093,"Westbound South at Point Road,30,0"
4085,49.7708593,-97.16499058,"Eastbound Grandmont at Delorme West,10,0"
4086,49.93111607,-97.06826496,"Northbound Gateway at Furniture Park,40,0"
4087,49.84172054,-97.14061099,"Westbound South at Dowker,20,0"
4088,49.90100501,-97.14049128,"Southbound Princess at James,0,0"
4089,49.93531571,-97.12510939,"Northbound Salter at Jefferson,40,0"
4090,49.89789265,-97.14272757,"Southbound Princess at McDermot,0,0"
4091,49.89630273,-97.14398614,"Southbound Donald at Notre Dame,30,0"
4092,49.85878783,-97.05919902,"Eastbound Paterson at Peterboro,30,0"
4093,49.9266813,-97.16900053,"Northbound McPhillips at Burrows,10,0"
4094,49.9217746,-97.0864019,"Westbound Kimberly at Golspie,20,0"
4095,49.89455988,-97.14412263,"Southbound Donald at Ellice,20,0"
4096,49.93553731,-97.12546313,"Eastbound Jefferson at Salter,20,0"
4097,49.91584048,-97.14964404,"Northbound McGregor at Flora,10,0"
4098,49.90534448,-97.00198314,"Eastbound McMeans at Day,0,0"
4099,49.83272166,-97.10929109,"Westbound Bishop Grandin at Dakota,10,0"
4100,49.89857957,-97.00247151,"Northbound Day at Rosseau,40,0"
4101,49.90601996,-97.16673287,"Southbound Arlington at Bannatyne,0,0"
4102,49.9069353,-97.16602964,"Southbound Arlington at William,0,0"
4103,49.90450036,-97.16790465,"Southbound Arlington at Winnipeg,40,0"
4104,49.93156862,-97.12812541,"Northbound Salter at McAdam,0,0"
4105,49.90380248,-97.16813999,"Southbound Arlington at Notre Dame,10,0"
4106,49.90397831,-97.16788264,"Northbound Arlington at Notre Dame,40,0"
4107,49.90197014,-97.16830688,"Southbound Arlington at Adele,20,0"
4108,49.83821126,-97.0924568,"Eastbound Bishop Grandin at St. Anne's,30,0"
4109,49.90012419,-97.16818183,"Northbound Arlington at Wellington,10,0"
4110,49.93230192,-97.1278601,"Southbound Salter at Smithfield,40,0"
